productID,warehouse,date,stockonhand,stockreceived,stockdispatched
44826668,West Jason,2023-08-26,146,29,33
98414013,Joshuaside,2023-08-26,240,12,7
61522316,South Pamela,2023-08-26,61,43,8
41320852,Josestad,2023-08-26,13,49,44
84004718,Thomasfort,2023-08-26,249,36,25
83726896,New Pamela,2023-08-26,266,12,19
94495683,Port Matthew,2023-08-26,461,31,9
92484741,West Heather,2023-08-26,461,4,19
81303189,Port Damonside,2023-08-26,111,1,48
73560601,North Dawnstad,2023-08-26,14,8,43
35308493,Steventon,2023-08-26,175,33,46
97174049,East Juan,2023-08-26,376,41,32
57577207,Mendezmouth,2023-08-26,300,28,24
41369194,East Patrickton,2023-08-26,453,22,48
12107168,New Brittany,2023-08-26,18,13,4
27482776,East Robin,2023-08-26,383,14,11
95711685,South Teresa,2023-08-26,499,24,11
62274188,New Alyssa,2023-08-26,169,42,37
38074047,Millsmouth,2023-08-26,398,36,8
87859091,Karlaberg,2023-08-26,36,3,50
36710721,Port Devin,2023-08-26,462,34,29
26189500,West Hannahfurt,2023-08-26,345,6,38
83749081,Heathermouth,2023-08-26,319,35,50
91889490,Sarahport,2023-08-26,125,36,9
41800749,Aguilarview,2023-08-26,399,5,44
73836678,Lake Michael,2023-08-26,216,11,21
24180885,North Mark,2023-08-26,259,31,49
39381816,New Samantha,2023-08-26,238,18,35
27494158,Alibury,2023-08-26,96,23,17
46266607,Davidborough,2023-08-26,306,30,4
41411741,South Tiffany,2023-08-26,152,9,21
14707923,Andersonbury,2023-08-26,47,27,14
39414291,West Savannahport,2023-08-26,168,47,35
52627607,Latashabury,2023-08-26,481,40,19
12096049,West Joshua,2023-08-26,431,45,27
64258488,Lake Davidmouth,2023-08-26,434,21,36
12381489,Nicoleburgh,2023-08-26,28,36,39
23794514,Port Isabellaside,2023-08-26,470,6,27
69897469,Wisechester,2023-08-26,241,15,9
36090818,Lukeland,2023-08-26,224,37,6
28551812,North Nicoleville,2023-08-26,306,1,50
45401298,Port Robert,2023-08-26,244,17,14
24467771,South Brentside,2023-08-26,118,22,42
57312547,North Paul,2023-08-26,418,48,40
55785654,Heatherberg,2023-08-26,220,19,20
97236566,Brownstad,2023-08-26,207,41,22
44881444,Port Tinaport,2023-08-26,67,8,29
66317115,South Jeremytown,2023-08-26,374,13,16
92004118,Cookfort,2023-08-26,68,39,34
27013178,Jessicamouth,2023-08-26,260,9,23
50100961,New Alexander,2023-08-26,425,28,0
56078737,Port Laura,2023-08-26,305,45,31
41352752,Cranechester,2023-08-26,195,50,20
48560892,East Anthony,2023-08-26,279,11,47
41374841,New Albert,2023-08-26,123,15,40
64747487,North Adam,2023-08-26,321,38,18
93891638,Ashleychester,2023-08-26,19,14,40
86209673,East Jessicafort,2023-08-26,43,14,41
55627792,Brownstad,2023-08-26,195,48,43
46588675,West Steven,2023-08-26,147,1,23
71446606,New Brent,2023-08-26,11,20,35
50286403,South Danielle,2023-08-26,236,3,25
34146077,Josephbury,2023-08-26,488,1,17
18997766,North Joshuaborough,2023-08-26,40,20,19
41908272,Rodriguezburgh,2023-08-26,134,37,44
30120626,Port Charles,2023-08-26,455,12,21
66652473,Samanthaland,2023-08-26,437,28,31
19735518,South Kristen,2023-08-26,476,44,47
84884142,Friedmanbury,2023-08-26,312,48,23
91284846,North Brianchester,2023-08-26,420,47,15
42815710,East Megan,2023-08-26,104,30,12
85717482,South Brian,2023-08-26,126,11,43
72700689,New Tom,2023-08-26,63,3,46
32688088,East Brandon,2023-08-26,202,23,5
57814296,Port Katieview,2023-08-26,188,12,5
33979793,Joneshaven,2023-08-26,274,16,13
78712716,Mirandaville,2023-08-26,264,32,48
34377141,Juarezshire,2023-08-26,99,28,43
70185597,Torreschester,2023-08-26,449,5,10
96763299,Michaelstad,2023-08-26,469,1,30
31802523,Landrytown,2023-08-26,341,27,10
71491068,Samanthafurt,2023-08-26,334,48,38
59149190,Port Kristen,2023-08-26,337,49,43
96691961,Melissastad,2023-08-26,70,40,1
39803447,Griffinport,2023-08-26,145,14,21
14771357,New Christinaburgh,2023-08-26,308,6,19
61151740,Port Cynthia,2023-08-26,377,20,15
27405738,Michaelport,2023-08-26,255,14,7
93417020,Portermouth,2023-08-26,309,17,10
61971293,Petershire,2023-08-26,474,46,0
49250863,South Kimberly,2023-08-26,496,10,11
72299191,West Andreaborough,2023-08-26,132,19,29
24527043,Jillberg,2023-08-26,80,8,3
51028650,Millerville,2023-08-26,468,26,8
77648765,Edwardville,2023-08-26,420,8,29
39250452,Amyton,2023-08-26,391,2,19
15914105,Stephenborough,2023-08-26,200,7,24
84018796,South Zacharybury,2023-08-26,409,14,35
64035607,Tammyborough,2023-08-26,254,27,33
28682811,North Ashleyberg,2023-08-26,418,29,10
69803638,Williamsberg,2023-08-26,171,25,39
34895830,Dakotaborough,2023-08-26,206,43,33
64662276,South Craigmouth,2023-08-26,244,7,48
65818192,Watsonberg,2023-08-26,124,17,10
10610681,Christopherside,2023-08-26,28,38,13
55052289,East Ericmouth,2023-08-26,463,44,37
29072094,Hawkinsborough,2023-08-26,221,13,37
87673760,Port Deborahton,2023-08-26,226,19,14
40550908,Michaelborough,2023-08-26,241,0,47
61835430,Samuelstad,2023-08-26,137,27,21
30127786,West Georgeborough,2023-08-26,361,1,10
44367877,Dawnhaven,2023-08-26,456,32,18
62267444,Garcialand,2023-08-26,478,7,39
59328227,North Deborahville,2023-08-26,118,43,1
31194197,Priceport,2023-08-26,91,11,17
96437896,West Joseph,2023-08-26,409,2,0
61496842,West Johnview,2023-08-26,435,16,7
45319452,South Veronicabury,2023-08-26,137,14,18
21695156,South Andrew,2023-08-26,108,45,6
92394611,Lake Katherineburgh,2023-08-26,190,13,13
77407225,South Bradley,2023-08-26,389,13,23
72200453,Melissaport,2023-08-26,91,50,36
56444931,Andersonland,2023-08-26,410,43,0
39085184,Paulside,2023-08-26,160,3,33
57574779,Aarontown,2023-08-26,272,44,16
93816752,Lake Emilyville,2023-08-26,80,5,48
16378142,Kruegerton,2023-08-26,24,4,5
27456227,Robertsberg,2023-08-26,235,4,9
95949144,Warnerhaven,2023-08-26,327,36,44
24557787,Traceyland,2023-08-27,340,7,50
31453826,North Ryanmouth,2023-08-27,176,47,12
53194769,Edwardborough,2023-08-27,336,39,7
82030923,Port Jesus,2023-08-27,99,2,12
67236369,East Daniel,2023-08-27,305,40,45
75984274,Allenside,2023-08-27,78,42,32
53432529,Amyville,2023-08-27,275,38,25
91332946,Jessicafurt,2023-08-27,30,34,48
20484268,Steventon,2023-08-27,301,7,8
16581755,Danielhaven,2023-08-27,91,9,33
91688017,Port Katrinaton,2023-08-27,52,48,8
81636422,East Leonardhaven,2023-08-27,416,4,48
80312516,Molinabury,2023-08-27,304,17,31
75422368,New Danielburgh,2023-08-27,158,28,47
36500494,Wilsontown,2023-08-27,254,49,23
33377627,West David,2023-08-27,329,19,32
53922823,Kellyton,2023-08-27,408,32,13
51344455,North Seanfurt,2023-08-27,358,3,41
58018240,Katherineside,2023-08-27,8,11,18
77488853,South Brent,2023-08-27,92,28,6
83322651,Port Dannychester,2023-08-27,230,31,27
87326934,Bakerville,2023-08-27,295,30,33
69414990,Port Stephenville,2023-08-27,19,40,6
74525472,Alanbury,2023-08-27,440,6,29
51323896,Cunninghamfurt,2023-08-27,87,38,37
16773513,Lake Tanyaport,2023-08-27,217,38,29
85293601,Lake Bryan,2023-08-27,395,38,17
90507882,Lopezbury,2023-08-27,88,9,12
51920258,Heatherburgh,2023-08-27,388,26,37
32323104,Ellisburgh,2023-08-27,27,5,0
27857937,East Kevin,2023-08-27,481,2,35
64153292,East Matthew,2023-08-27,262,18,16
18889704,Brownton,2023-08-27,261,11,33
22122462,East Daniel,2023-08-27,264,50,2
23245733,North Kylestad,2023-08-27,292,14,34
24968913,Kaylaton,2023-08-27,113,24,12
53008146,East Megan,2023-08-27,56,33,17
50364010,North Sue,2023-08-27,292,14,15
54021411,West Glen,2023-08-27,410,29,27
67720690,New Debbie,2023-08-27,332,14,15
80030833,South Richardmouth,2023-08-27,285,21,10
98422712,Lake Caitlinbury,2023-08-27,146,46,1
75255625,Mitchellland,2023-08-27,451,10,24
52937194,Port Carriehaven,2023-08-27,229,38,27
79293087,Port Jenniferbury,2023-08-27,229,25,16
21238967,Westville,2023-08-27,197,46,35
53672255,Sandersborough,2023-08-27,467,5,32
26062417,Scottbury,2023-08-27,119,27,15
20209145,North Carolynland,2023-08-27,74,36,50
66895386,Deannaberg,2023-08-27,401,19,30
52346226,Robertborough,2023-08-27,304,25,2
43018594,Monicafort,2023-08-27,460,13,18
44854072,Port Brian,2023-08-27,152,34,39
93979875,East Nicholas,2023-08-27,354,23,3
64586756,Jameston,2023-08-27,13,3,36
83251846,Antoniohaven,2023-08-27,61,15,10
75193170,Martinbury,2023-08-27,43,20,30
36503298,West Kathrynshire,2023-08-27,307,43,46
47128867,Paulshire,2023-08-27,242,22,24
99173625,Arroyoton,2023-08-27,430,38,39
27177924,Jonathanmouth,2023-08-27,241,22,49
23042655,Andreaview,2023-08-27,461,22,31
17363217,Sanchezborough,2023-08-27,219,17,15
52110432,Julieton,2023-08-27,227,17,49
56183206,Port Michael,2023-08-27,191,0,13
23648198,New Benjaminmouth,2023-08-27,272,21,16
81342100,New Calebfurt,2023-08-27,473,17,35
46971431,Port Justin,2023-08-27,298,23,46
20443517,East Bryanbury,2023-08-27,146,38,7
74146526,Cindyfort,2023-08-27,45,21,38
60164332,East Samantha,2023-08-27,71,28,29
44826668,West Dillonburgh,2023-08-27,204,25,32
98414013,Port Jonathan,2023-08-27,466,43,47
61522316,Ryanfurt,2023-08-27,109,12,38
41320852,Brightville,2023-08-27,112,37,26
84004718,East Eric,2023-08-27,418,30,19
83726896,Danaville,2023-08-27,19,23,17
94495683,Port Denisefort,2023-08-27,204,47,23
92484741,Scottport,2023-08-27,41,46,43
81303189,Anthonyborough,2023-08-27,397,48,42
73560601,Bethanyton,2023-08-27,346,31,46
35308493,North Robert,2023-08-27,17,19,45
97174049,Walshside,2023-08-27,144,0,31
57577207,East Heidimouth,2023-08-27,473,28,21
41369194,West Charles,2023-08-27,40,22,23
12107168,West Martin,2023-08-27,80,19,15
27482776,Oscarfurt,2023-08-27,373,11,30
95711685,West Nicolestad,2023-08-27,463,9,21
62274188,East Zacharyton,2023-08-27,424,1,27
38074047,Newmanshire,2023-08-27,427,27,27
87859091,South Kevin,2023-08-27,388,42,9
36710721,Williamburgh,2023-08-27,211,23,46
26189500,Lake Joshua,2023-08-27,474,43,32
83749081,Lake Adamshire,2023-08-27,239,12,5
91889490,East Justin,2023-08-27,221,41,44
41800749,Danafurt,2023-08-27,49,41,33
73836678,South Jonathanhaven,2023-08-27,353,43,49
24180885,Jessicahaven,2023-08-27,305,37,5
39381816,New Michaelside,2023-08-27,308,37,5
27494158,East Kim,2023-08-27,389,46,12
46266607,North Samanthatown,2023-08-27,50,37,41
41411741,Leonardburgh,2023-08-27,300,45,22
14707923,Arielfort,2023-08-27,319,18,46
39414291,New Ryanshire,2023-08-27,451,43,18
52627607,Port John,2023-08-27,133,41,23
12096049,South Martin,2023-08-27,275,5,27
64258488,New Jennifer,2023-08-27,41,34,50
12381489,North Walterfort,2023-08-27,468,1,47
23794514,Alyssamouth,2023-08-27,482,39,19
69897469,North Rachel,2023-08-27,209,34,25
36090818,Pattersonfort,2023-08-27,17,36,5
28551812,West Elizabeth,2023-08-27,134,33,32
45401298,Tinahaven,2023-08-27,440,36,47
24467771,Brittanyside,2023-08-27,28,36,28
57312547,Porterfort,2023-08-27,14,39,41
55785654,Mauricestad,2023-08-27,485,45,9
97236566,East Erik,2023-08-27,118,30,26
44881444,South Robertberg,2023-08-27,286,11,11
66317115,Johnborough,2023-08-27,382,49,4
92004118,New Anthony,2023-08-27,26,32,48
27013178,South Jacksonland,2023-08-27,140,47,33
50100961,Brownberg,2023-08-27,22,47,46
56078737,Santanabury,2023-08-27,404,50,9
41352752,Greentown,2023-08-27,383,29,0
48560892,Littleton,2023-08-27,383,33,39
41374841,Lake Timothystad,2023-08-27,435,21,33
64747487,Rebeccaland,2023-08-27,123,5,38
93891638,South Juliamouth,2023-08-27,74,18,13
86209673,Ashleyburgh,2023-08-27,257,28,39
55627792,Fischerville,2023-08-27,416,34,27
46588675,New Jeffhaven,2023-08-27,24,50,7
71446606,Port Anthony,2023-08-27,313,43,13
50286403,Joshuaport,2023-08-27,56,49,17
34146077,Andreaville,2023-08-27,203,0,2
18997766,Laceymouth,2023-08-27,72,24,11
41908272,Bullockhaven,2023-08-27,500,45,26
30120626,Johnnyside,2023-08-27,278,42,2
66652473,Douglasville,2023-08-27,487,12,36
19735518,Jacobburgh,2023-08-27,282,31,41
84884142,Dawnborough,2023-08-27,148,14,31
91284846,Bradleyport,2023-08-27,404,32,17
42815710,Michaelstad,2023-08-27,110,46,29
85717482,New Alyssamouth,2023-08-27,349,42,46
72700689,East Kimberly,2023-08-27,143,40,44
32688088,Edwardsmouth,2023-08-27,352,9,4
57814296,Patriciaview,2023-08-27,158,42,44
33979793,East Erin,2023-08-27,157,27,4
78712716,North Lauraborough,2023-08-27,430,30,28
34377141,Johnview,2023-08-27,15,10,27
70185597,Christopherchester,2023-08-27,265,10,6
96763299,Emilyhaven,2023-08-27,73,23,20
31802523,Lisahaven,2023-08-27,474,34,13
71491068,Jamesside,2023-08-27,235,39,43
59149190,North Jacqueline,2023-08-27,385,1,1
96691961,Evelyntown,2023-08-27,287,23,27
39803447,North Wendystad,2023-08-27,351,45,46
14771357,West Kirk,2023-08-27,227,46,8
61151740,West Carmen,2023-08-27,181,14,3
27405738,Romerobury,2023-08-27,255,41,4
93417020,Wagnerfort,2023-08-27,134,26,2
61971293,Baileyfort,2023-08-27,22,20,24
49250863,Seanshire,2023-08-27,138,24,3
72299191,West Louis,2023-08-27,321,8,15
24527043,Williamsview,2023-08-27,103,17,19
51028650,Hectorland,2023-08-27,302,9,34
77648765,Edwardsfort,2023-08-27,309,35,8
39250452,Jonesview,2023-08-27,86,3,6
15914105,Knappberg,2023-08-27,176,17,26
84018796,Barrerahaven,2023-08-27,421,45,3
64035607,Terryland,2023-08-27,472,27,14
28682811,Matthewstad,2023-08-27,22,46,18
69803638,Perkinsside,2023-08-27,62,30,15
34895830,New Jamesbury,2023-08-27,339,21,17
64662276,West Chelseaborough,2023-08-27,412,35,2
65818192,Lake Brianview,2023-08-27,312,6,12
10610681,Joannemouth,2023-08-27,410,24,43
55052289,Richardstad,2023-08-27,357,4,11
29072094,Leonchester,2023-08-27,473,3,33
87673760,North John,2023-08-27,330,1,35
40550908,New Tammie,2023-08-27,405,1,34
61835430,East Helenfurt,2023-08-27,391,31,0
30127786,West Lorraineton,2023-08-27,312,19,34
44367877,Carrieton,2023-08-27,142,18,38
62267444,New Marilyn,2023-08-27,161,19,4
59328227,Carlosmouth,2023-08-27,268,8,33
31194197,Adamview,2023-08-27,293,14,29
96437896,West Joeburgh,2023-08-27,172,4,17
61496842,Lake Emily,2023-08-27,333,22,4
45319452,Dennisview,2023-08-27,75,22,17
21695156,Parkerville,2023-08-27,248,13,31
92394611,Lake Jonathan,2023-08-27,120,30,16
77407225,Lake Lori,2023-08-27,445,30,29
72200453,Taylorberg,2023-08-27,368,8,15
56444931,New Erinfort,2023-08-27,280,13,8
39085184,Thomastown,2023-08-27,18,7,1
57574779,West Robert,2023-08-27,31,38,50
93816752,Markton,2023-08-27,193,5,30
16378142,Triciaton,2023-08-27,441,20,18
27456227,North Michael,2023-08-27,405,37,13
95949144,New Kimhaven,2023-08-27,370,21,8
24557787,North Jodyshire,2023-08-28,274,27,30
31453826,West Cathy,2023-08-28,319,32,13
53194769,Brendaburgh,2023-08-28,176,23,12
82030923,West Susan,2023-08-28,133,5,33
67236369,Kimberlymouth,2023-08-28,403,27,1
75984274,Blevinstown,2023-08-28,181,25,12
53432529,West Brandy,2023-08-28,342,8,33
91332946,Trevorshire,2023-08-28,402,27,43
20484268,West Katie,2023-08-28,280,23,40
16581755,Josephport,2023-08-28,478,23,33
91688017,Victoriahaven,2023-08-28,234,23,48
81636422,New Wayne,2023-08-28,363,32,35
80312516,Paulbury,2023-08-28,175,47,28
75422368,Lake Jason,2023-08-28,100,10,2
36500494,Scottton,2023-08-28,66,6,4
33377627,Victoriastad,2023-08-28,232,38,44
53922823,Larryhaven,2023-08-28,150,0,4
51344455,Jeffreyburgh,2023-08-28,270,3,49
58018240,South Angelachester,2023-08-28,258,34,42
77488853,Hayeston,2023-08-28,85,49,45
83322651,New Brianstad,2023-08-28,255,44,3
87326934,East Kimberly,2023-08-28,460,38,46
69414990,Zimmermantown,2023-08-28,198,45,18
74525472,Justinmouth,2023-08-28,14,44,32
51323896,Jenniferview,2023-08-28,157,5,0
16773513,West Eduardo,2023-08-28,461,4,2
85293601,Hensleyfort,2023-08-28,118,16,32
90507882,South Cherylton,2023-08-28,365,41,17
51920258,Nathanieltown,2023-08-28,364,19,20
32323104,New Molly,2023-08-28,27,40,0
27857937,New Jorgetown,2023-08-28,408,38,40
64153292,Amandafurt,2023-08-28,113,1,25
18889704,Mariomouth,2023-08-28,306,37,44
22122462,East Natalietown,2023-08-28,492,49,5
23245733,Teresaview,2023-08-28,240,29,24
24968913,Tapiaville,2023-08-28,251,28,22
53008146,Jarvisberg,2023-08-28,53,33,27
50364010,Woodburgh,2023-08-28,461,21,4
54021411,New Robert,2023-08-28,393,14,2
67720690,Port Jonathanland,2023-08-28,357,34,6
80030833,South Gabrielborough,2023-08-28,204,3,31
98422712,Lake Stevenstad,2023-08-28,213,22,22
75255625,East Michelle,2023-08-28,440,0,45
52937194,Ballardborough,2023-08-28,335,9,8
79293087,East Kelly,2023-08-28,308,2,46
21238967,West Matthewstad,2023-08-28,60,45,27
53672255,West Brendanshire,2023-08-28,124,3,28
26062417,Taylormouth,2023-08-28,304,2,25
20209145,Georgefort,2023-08-28,489,45,25
66895386,Brentstad,2023-08-28,190,29,25
52346226,West Wesley,2023-08-28,487,32,5
43018594,Lake Rachel,2023-08-28,459,24,40
44854072,South Christine,2023-08-28,200,3,45
93979875,Michellebury,2023-08-28,269,7,30
64586756,Tinamouth,2023-08-28,60,30,44
83251846,North Jacquelineborough,2023-08-28,105,35,8
75193170,Edwardsstad,2023-08-28,40,37,48
36503298,West Jacob,2023-08-28,484,2,47
47128867,West Toddshire,2023-08-28,385,38,40
99173625,Port Carolburgh,2023-08-28,238,50,15
27177924,Joshuashire,2023-08-28,271,34,23
23042655,Staceyland,2023-08-28,63,1,17
17363217,South Joshualand,2023-08-28,237,9,49
52110432,New Hunterbury,2023-08-28,408,47,2
56183206,East Stephanieview,2023-08-28,414,4,19
23648198,West Debbie,2023-08-28,442,46,41
81342100,Port John,2023-08-28,176,18,6
46971431,New Brianville,2023-08-28,218,6,40
20443517,East Jonathanport,2023-08-28,199,2,6
74146526,Mckeestad,2023-08-28,285,27,3
60164332,Deborahhaven,2023-08-28,427,5,10
44826668,Arellanoberg,2023-08-28,138,19,7
98414013,North Gerald,2023-08-28,413,7,28
61522316,North Christineport,2023-08-28,127,35,4
41320852,Kevinburgh,2023-08-28,214,45,42
84004718,Travisport,2023-08-28,35,11,3
83726896,Jacquelineberg,2023-08-28,5,48,31
94495683,Weissport,2023-08-28,78,41,15
92484741,New Carmen,2023-08-28,286,3,27
81303189,Thompsontown,2023-08-28,385,22,37
73560601,South Elizabethberg,2023-08-28,304,35,36
35308493,Port Tracychester,2023-08-28,433,50,16
97174049,North Zachary,2023-08-28,65,42,42
57577207,Donaldbury,2023-08-28,493,37,18
41369194,North Amandahaven,2023-08-28,236,13,6
12107168,West Edwardport,2023-08-28,253,37,0
27482776,North Jacqueline,2023-08-28,371,48,9
95711685,Josephport,2023-08-28,480,44,6
62274188,Jessicaville,2023-08-28,234,13,26
38074047,Powellview,2023-08-28,143,38,14
87859091,Port Charles,2023-08-28,101,44,5
36710721,West Rebecca,2023-08-28,246,41,43
26189500,Lake Wendyshire,2023-08-28,95,48,21
83749081,Thomasburgh,2023-08-28,393,35,24
91889490,Thomasshire,2023-08-28,357,39,34
41800749,Taylorhaven,2023-08-28,129,18,49
73836678,Christinaburgh,2023-08-28,132,29,34
24180885,Fergusonborough,2023-08-28,293,7,38
39381816,Williammouth,2023-08-28,59,6,38
27494158,North Dawn,2023-08-28,39,11,33
46266607,Navarrobury,2023-08-28,256,41,45
41411741,Morrismouth,2023-08-28,432,11,26
14707923,North Brittany,2023-08-28,282,38,5
39414291,Burkemouth,2023-08-28,389,35,16
52627607,East Kevintown,2023-08-28,401,13,8
12096049,Port Jennifer,2023-08-28,277,42,45
64258488,Adamsside,2023-08-28,500,39,11
12381489,Davidfort,2023-08-28,233,39,13
23794514,South Annette,2023-08-28,285,28,37
69897469,Brandymouth,2023-08-28,187,41,8
36090818,Port Sherry,2023-08-28,398,5,21
28551812,Lake Lucas,2023-08-28,465,41,47
45401298,North Joshuamouth,2023-08-28,442,1,0
24467771,East Samantha,2023-08-28,376,33,31
57312547,Masonland,2023-08-28,331,40,48
55785654,Brownburgh,2023-08-28,3,33,31
97236566,Danielleton,2023-08-28,96,6,46
44881444,Gonzalesmouth,2023-08-28,497,8,1
66317115,Vanessatown,2023-08-28,151,5,15
92004118,New Jenniferville,2023-08-28,24,6,41
27013178,Richardsonshire,2023-08-28,29,21,19
50100961,Andersonport,2023-08-28,266,19,45
56078737,Josephchester,2023-08-28,59,6,38
41352752,New Daniel,2023-08-28,339,10,27
48560892,Catherineville,2023-08-28,353,27,50
41374841,Jennaport,2023-08-28,71,1,6
64747487,South Christinahaven,2023-08-28,488,33,9
93891638,Port Michaelton,2023-08-28,83,0,17
86209673,South Maria,2023-08-28,111,25,17
55627792,Pittmanberg,2023-08-28,371,4,14
46588675,Trevortown,2023-08-28,261,36,25
71446606,Port Jamesborough,2023-08-28,451,50,21
50286403,Lake Megantown,2023-08-28,397,2,36
34146077,Taylorland,2023-08-28,185,50,28
18997766,New Ashley,2023-08-28,14,22,18
41908272,East Thomas,2023-08-28,418,15,11
30120626,Beverlymouth,2023-08-28,134,11,25
66652473,North Annette,2023-08-28,448,49,5
19735518,Aprilland,2023-08-28,466,47,13
84884142,Lake Marie,2023-08-28,223,38,22
91284846,Larryfurt,2023-08-28,121,43,30
42815710,Shepardberg,2023-08-28,366,19,18
85717482,West David,2023-08-28,163,15,29
72700689,South Robertfurt,2023-08-28,422,1,36
32688088,Mccormickstad,2023-08-28,221,4,13
57814296,Roblesside,2023-08-28,76,2,37
33979793,New Ricky,2023-08-28,432,0,10
78712716,Josephtown,2023-08-28,448,3,24
34377141,East Alyssatown,2023-08-28,287,38,41
70185597,Wrighttown,2023-08-28,321,44,44
96763299,South Shellymouth,2023-08-28,476,5,30
31802523,Walkerville,2023-08-28,265,14,14
71491068,Joemouth,2023-08-28,338,48,42
59149190,East Margaretland,2023-08-28,406,8,45
96691961,Davidfurt,2023-08-28,57,7,47
39803447,Morganhaven,2023-08-28,469,31,12
14771357,East Lindabury,2023-08-28,54,43,48
61151740,Collierfurt,2023-08-28,281,33,19
27405738,East Jacqueline,2023-08-28,168,12,27
93417020,North Thomas,2023-08-28,26,18,17
61971293,Johnton,2023-08-28,18,0,37
49250863,New Ashley,2023-08-28,151,44,4
72299191,North James,2023-08-28,309,7,34
24527043,Johnsonshire,2023-08-28,294,21,23
51028650,Port Donnaview,2023-08-28,491,21,1
77648765,Port Gina,2023-08-28,303,5,37
39250452,West Rebecca,2023-08-28,195,45,24
15914105,South Richard,2023-08-28,100,12,44
84018796,Lake Shane,2023-08-28,80,27,42
64035607,Kaylaside,2023-08-28,28,18,44
28682811,Scottburgh,2023-08-28,12,0,29
69803638,South Thomaston,2023-08-28,199,31,39
34895830,West Joshua,2023-08-28,172,0,18
64662276,Port Katie,2023-08-28,99,43,29
65818192,Jeremyview,2023-08-28,32,31,25
10610681,Bateston,2023-08-28,15,21,9
55052289,North Gabrielaview,2023-08-28,245,5,43
29072094,South Jerry,2023-08-28,464,47,50
87673760,North Joe,2023-08-28,344,19,38
40550908,Shannonborough,2023-08-28,100,2,26
61835430,New Melindaside,2023-08-28,490,42,31
30127786,Johnsonville,2023-08-28,223,13,39
44367877,Miguelton,2023-08-28,394,19,32
62267444,East Richardtown,2023-08-28,224,23,43
59328227,Millsstad,2023-08-28,102,2,25
31194197,New Davidshire,2023-08-28,363,21,48
96437896,Douglaschester,2023-08-28,121,11,12
61496842,Melaniebury,2023-08-28,492,41,38
45319452,Amyshire,2023-08-28,196,3,42
21695156,Staceyburgh,2023-08-28,305,43,15
92394611,Chasehaven,2023-08-28,5,2,25
77407225,Lake Michael,2023-08-28,438,48,4
72200453,East Cameronberg,2023-08-28,281,11,24
56444931,North Sheryl,2023-08-28,264,1,38
39085184,North Shannontown,2023-08-28,113,5,6
57574779,Woodsfort,2023-08-28,282,26,30
93816752,New John,2023-08-28,481,29,18
16378142,Savagebury,2023-08-28,169,11,12
27456227,Princeland,2023-08-28,190,14,30
95949144,Markview,2023-08-28,397,40,3
24557787,New Gary,2023-08-29,435,34,41
31453826,Mccallberg,2023-08-29,159,42,38
53194769,Johntown,2023-08-29,173,1,3
82030923,North Craigchester,2023-08-29,453,36,16
67236369,East Mark,2023-08-29,281,18,27
75984274,West Nicholasside,2023-08-29,215,35,7
53432529,Michelleview,2023-08-29,85,42,8
91332946,North Robert,2023-08-29,275,27,7
20484268,Oliverland,2023-08-29,93,3,14
16581755,New Danielleshire,2023-08-29,370,49,38
91688017,Anthonyfort,2023-08-29,43,40,43
81636422,Lake Colleenhaven,2023-08-29,358,14,1
80312516,East Heatherland,2023-08-29,463,17,14
75422368,Taylorburgh,2023-08-29,363,13,33
36500494,Lake Adam,2023-08-29,425,45,19
33377627,Lake Michael,2023-08-29,280,34,36
53922823,Lake Janice,2023-08-29,168,5,43
51344455,East Luis,2023-08-29,433,19,27
58018240,Paulmouth,2023-08-29,472,50,41
77488853,Port Amanda,2023-08-29,195,5,25
83322651,Wilsontown,2023-08-29,75,17,17
87326934,West Katherine,2023-08-29,493,47,37
69414990,Lake Donna,2023-08-29,484,46,13
74525472,Lewisborough,2023-08-29,249,50,3
51323896,South Donald,2023-08-29,229,13,43
16773513,Michaelmouth,2023-08-29,220,21,33
85293601,Kleinfort,2023-08-29,279,29,45
90507882,Justinland,2023-08-29,421,35,8
51920258,Josephville,2023-08-29,10,8,12
32323104,South Douglasmouth,2023-08-29,228,19,27
27857937,East Johnport,2023-08-29,310,4,23
64153292,Aliciaburgh,2023-08-29,286,2,46
18889704,Bryanfort,2023-08-29,407,17,42
22122462,Anthonyton,2023-08-29,383,27,32
23245733,Port Lisa,2023-08-29,233,3,48
24968913,Paulchester,2023-08-29,180,25,19
53008146,Port Gina,2023-08-29,313,48,0
50364010,Donaldshire,2023-08-29,158,21,48
54021411,North Matthewfort,2023-08-29,172,19,44
67720690,East Nicole,2023-08-29,173,29,17
80030833,Cruztown,2023-08-29,133,26,11
98422712,West Ericfurt,2023-08-29,127,50,10
75255625,Hammondton,2023-08-29,345,29,46
52937194,North Vincentberg,2023-08-29,327,44,27
79293087,New Peter,2023-08-29,270,45,38
21238967,Russellside,2023-08-29,444,29,31
53672255,Davisburgh,2023-08-29,413,24,11
26062417,New David,2023-08-29,447,21,43
20209145,Lawsonport,2023-08-29,334,15,21
66895386,Patriciaview,2023-08-29,100,11,49
52346226,West Davidstad,2023-08-29,52,3,26
43018594,Theresaview,2023-08-29,246,5,40
44854072,Nealside,2023-08-29,133,25,20
93979875,Port Mark,2023-08-29,382,2,37
64586756,South Brooke,2023-08-29,171,14,4
83251846,Lake Vanessaland,2023-08-29,376,42,8
75193170,Port Stephanieborough,2023-08-29,209,27,50
36503298,Joshuaside,2023-08-29,389,37,12
